transaction_id,account_from,account_to,amount,currency,transaction_ts,branch_id,channel,updated_at,cdc_operation,_source_name,_source_file,_source_row,commission,risk_score,risk_level,customer_document_hash,card_masked,iban_from_masked,iban_to_masked,debit_amount,credit_amount,batch_id,processed_at
TXN-20260825-000145,ACC-100144,ACC-700144,18823.42,PEN,2026-08-25T10:48:00-05:00,AQP001,ATM,2026-08-25T10:49:00-05:00,I,atm_AQP001,atm_AQP001.csv,66,150.59,40,MEDIUM,da40d22300ada57446a27982d0c1488827647fff9d195dba76bdde9bf965bec7,************0144,********************0144,********************0144,18823.42,18823.42,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000146,ACC-100145,ACC-700145,13318.83,PEN,2026-08-25T10:50:00-05:00,AQP001,ATM,2026-08-25T10:51:00-05:00,I,atm_AQP001,atm_AQP001.csv,67,106.55,40,MEDIUM,e823929655699390259c7859dc93b842d0ff986659c87482a473f528beaf5cb3,************0145,********************0145,********************0145,13318.83,13318.83,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000147,ACC-100146,ACC-700146,1730.86,PEN,2026-08-25T10:52:00-05:00,AQP001,ATM,2026-08-25T10:53:00-05:00,I,atm_AQP001,atm_AQP001.csv,68,13.85,0,LOW,8e37843bd58753c84e63a2353f71f5d9386c0724097d681f8f5083c41b3eaefc,************0146,********************0146,********************0146,1730.86,1730.86,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000148,ACC-100147,ACC-700147,17137.06,PEN,2026-08-25T10:54:00-05:00,AQP001,ATM,2026-08-25T10:55:00-05:00,I,atm_AQP001,atm_AQP001.csv,69,137.1,40,MEDIUM,061fda2db6d80fdbe1eab94971de766c0c8778bcf56493d85f918150c229e8f4,************0147,********************0147,********************0147,17137.06,17137.06,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000149,ACC-100148,ACC-700148,10272.28,PEN,2026-08-25T10:56:00-05:00,AQP001,ATM,2026-08-25T10:57:00-05:00,I,atm_AQP001,atm_AQP001.csv,70,82.18,40,MEDIUM,04c298ca33b9817103e145f8e2502d224425a6bda7a8fb5913caa8082bd4c6fc,************0148,********************0148,********************0148,10272.28,10272.28,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000150,ACC-100149,ACC-700149,13828.87,PEN,2026-08-25T10:58:00-05:00,AQP001,ATM,2026-08-25T10:59:00-05:00,I,atm_AQP001,atm_AQP001.csv,71,110.63,40,MEDIUM,91100bee7de8d033eb6745d53c0af12040393601614214aae5bbb5312a3a88a6,************0149,********************0149,********************0149,13828.87,13828.87,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000151,ACC-100150,ACC-700150,13074.82,USD,2026-08-25T11:00:00-05:00,AQP001,ATM,2026-08-25T11:01:00-05:00,I,atm_AQP001,atm_AQP001.csv,72,104.6,55,MEDIUM,d115111f71f9cde1149405b83fffc48132186847ff6047cbdb5e0cad01135f31,************0150,********************0150,********************0150,13074.82,13074.82,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000152,ACC-100151,ACC-700151,13872.01,PEN,2026-08-25T11:02:00-05:00,AQP001,ATM,2026-08-25T11:03:00-05:00,I,atm_AQP001,atm_AQP001.csv,73,110.98,40,MEDIUM,586858d1d8fc08921f4bb2a80b34b5b07f5958940176547903d21d4e0233d07d,************0151,********************0151,********************0151,13872.01,13872.01,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000153,ACC-100152,ACC-700152,12184.34,PEN,2026-08-25T11:04:00-05:00,AQP001,ATM,2026-08-25T11:05:00-05:00,I,atm_AQP001,atm_AQP001.csv,74,97.47,40,MEDIUM,95944e2af8fe7b9f9cf2be7981a13ff5f8c4cb1db159f6a5cc9802fcdd34bbe0,************0152,********************0152,********************0152,12184.34,12184.34,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000154,ACC-100153,ACC-700153,1779.24,PEN,2026-08-25T11:06:00-05:00,AQP001,ATM,2026-08-25T11:07:00-05:00,I,atm_AQP001,atm_AQP001.csv,75,14.23,0,LOW,c293e8d4cc80dede12c28fc38207d4835a0be6a6f19a6fe0300b937187e07b4e,************0153,********************0153,********************0153,1779.24,1779.24,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000155,ACC-100154,ACC-700154,8042.1,PEN,2026-08-25T11:08:00-05:00,AQP001,ATM,2026-08-25T11:09:00-05:00,I,atm_AQP001,atm_AQP001.csv,76,64.34,0,LOW,1daf2993752be8425ecd18344cb86b753525a61fc1ad8b6517e7065c59e82e6a,************0154,********************0154,********************0154,8042.1,8042.1,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000156,ACC-100155,ACC-700155,16994.5,PEN,2026-08-25T11:10:00-05:00,AQP001,ATM,2026-08-25T11:11:00-05:00,I,atm_AQP001,atm_AQP001.csv,77,135.96,40,MEDIUM,ec87ba049a43ca8e81ea8b325c44a6db1153004101a666c910a9feee44554d89,************0155,********************0155,********************0155,16994.5,16994.5,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000157,ACC-100156,ACC-700156,23902.4,PEN,2026-08-25T11:12:00-05:00,AQP001,ATM,2026-08-25T11:13:00-05:00,I,atm_AQP001,atm_AQP001.csv,78,191.22,60,HIGH,993d3709281159939858c6e1c5e2a010232b7ada9e655976746eddd6db79d0a2,************0156,********************0156,********************0156,23902.4,23902.4,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000158,ACC-100157,ACC-700157,17661.03,PEN,2026-08-25T11:14:00-05:00,AQP001,ATM,2026-08-25T11:15:00-05:00,I,atm_AQP001,atm_AQP001.csv,79,141.29,40,MEDIUM,bc47d084b1820866320410efaf546ca627ca04bcb9ad90c844bebfcb2107876a,************0157,********************0157,********************0157,17661.03,17661.03,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000159,ACC-100158,ACC-700158,8306.44,PEN,2026-08-25T11:16:00-05:00,AQP001,ATM,2026-08-25T11:17:00-05:00,I,atm_AQP001,atm_AQP001.csv,80,66.45,0,LOW,fab25c3c25cdadcf3290f1b3c8ae7266c842d1ed279811e79153d902b01d38ef,************0158,********************0158,********************0158,8306.44,8306.44,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000160,ACC-100159,ACC-700159,16351.57,PEN,2026-08-25T11:18:00-05:00,AQP001,ATM,2026-08-25T11:19:00-05:00,I,atm_AQP001,atm_AQP001.csv,81,130.81,40,MEDIUM,3edd4bd5db5259809e9a376a695c58d5a488f57ef2d91d28421d31729468f2d2,************0159,********************0159,********************0159,16351.57,16351.57,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000001,ACC-100000,ACC-700000,18814.23,USD,2026-08-25T06:00:00-05:00,LIM001,ATM,2026-08-25T06:01:00-05:00,I,atm_LIM001,atm_LIM001.csv,2,150.51,55,MEDIUM,027f0aaae748272746d6dd2ff9b08678e2d171e94ee2fd8ec552d353bf969ce0,************0000,********************0000,********************0000,18814.23,18814.23,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000002,ACC-100001,ACC-700001,12500.73,PEN,2026-08-25T06:02:00-05:00,LIM001,ATM,2026-08-25T06:03:00-05:00,I,atm_LIM001,atm_LIM001.csv,3,100.01,40,MEDIUM,cac05f684c5ed10c174ebbad56b7f02d20593f29c6c69e090d197f8e253ba5a7,************0001,********************0001,********************0001,12500.73,12500.73,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000003,ACC-100002,ACC-700002,10743.76,PEN,2026-08-25T06:04:00-05:00,LIM001,ATM,2026-08-25T06:05:00-05:00,I,atm_LIM001,atm_LIM001.csv,4,85.95,40,MEDIUM,97dd3125b5d9b21050334c10fcb648e7be4fdcbdeb813aecf808b8b7da5371cc,************0002,********************0002,********************0002,10743.76,10743.76,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000004,ACC-100003,ACC-700003,11246.33,PEN,2026-08-25T06:06:00-05:00,LIM001,ATM,2026-08-25T06:07:00-05:00,I,atm_LIM001,atm_LIM001.csv,5,89.97,40,MEDIUM,ee9a0ac24ea66fba122a67d7c7245621d037d2382ed36a2e3fa4936d7d6a6dc9,************0003,********************0003,********************0003,11246.33,11246.33,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000005,ACC-100004,ACC-700004,934.24,PEN,2026-08-25T06:08:00-05:00,LIM001,ATM,2026-08-25T06:09:00-05:00,I,atm_LIM001,atm_LIM001.csv,6,7.47,0,LOW,e5e08764f0292c78206832773d8a6fea630534e2b701cdee001cbfee6b062169,************0004,********************0004,********************0004,934.24,934.24,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000006,ACC-100005,ACC-700005,2849.46,PEN,2026-08-25T06:10:00-05:00,LIM001,ATM,2026-08-25T06:11:00-05:00,I,atm_LIM001,atm_LIM001.csv,7,22.8,0,LOW,2af8008dabc0b71400f51fba1cd558df740472852fbc1a53ef492aefdd0e1e51,************0005,********************0005,********************0005,2849.46,2849.46,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000007,ACC-100006,ACC-700006,19297.74,PEN,2026-08-25T06:12:00-05:00,LIM001,ATM,2026-08-25T06:13:00-05:00,I,atm_LIM001,atm_LIM001.csv,8,154.38,40,MEDIUM,6b94f761afdf658d2f7be7f62d4bb3d25bc3a023c191cd6aff2d1f6914589334,************0006,********************0006,********************0006,19297.74,19297.74,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000008,ACC-100007,ACC-700007,22769.92,PEN,2026-08-25T06:14:00-05:00,LIM001,ATM,2026-08-25T06:15:00-05:00,I,atm_LIM001,atm_LIM001.csv,9,182.16,60,HIGH,6ee222833f8c6b057a8b95811abdddb3ab50e7f9e3ddae3d0620c370a62bd9f1,************0007,********************0007,********************0007,22769.92,22769.92,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000009,ACC-100008,ACC-700008,22256.84,PEN,2026-08-25T06:16:00-05:00,LIM001,ATM,2026-08-25T06:17:00-05:00,I,atm_LIM001,atm_LIM001.csv,10,178.05,60,HIGH,faf3deaaacb160866a60b2a1df94773a4588f2b749f0c7b201b6ece5e2920809,************0008,********************0008,********************0008,22256.84,22256.84,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000010,ACC-100009,ACC-700009,3993.7,PEN,2026-08-25T06:18:00-05:00,LIM001,ATM,2026-08-25T06:19:00-05:00,I,atm_LIM001,atm_LIM001.csv,11,31.95,0,LOW,4684afa0e1f12c8a58e0ffd7e140c61d5ca1690aeb3f0c75069ee7b4477a08ca,************0009,********************0009,********************0009,3993.7,3993.7,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000011,ACC-100010,ACC-700010,23932.75,USD,2026-08-25T06:20:00-05:00,LIM001,ATM,2026-08-25T06:21:00-05:00,I,atm_LIM001,atm_LIM001.csv,12,191.46,75,HIGH,5d456393fc2a3702fd063582c43811599692abba4e0ff5428079b9afd77900b9,************0010,********************0010,********************0010,23932.75,23932.75,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000012,ACC-100011,ACC-700011,3538.88,PEN,2026-08-25T06:22:00-05:00,LIM001,ATM,2026-08-25T06:23:00-05:00,I,atm_LIM001,atm_LIM001.csv,13,28.31,0,LOW,a371a19c5415c64116d3167330717b7783c9339dbb9e93a2b39006e948caa48b,************0011,********************0011,********************0011,3538.88,3538.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000013,ACC-100012,ACC-700012,12101.04,PEN,2026-08-25T06:24:00-05:00,LIM001,ATM,2026-08-25T06:25:00-05:00,I,atm_LIM001,atm_LIM001.csv,14,96.81,40,MEDIUM,103c3c2f26aec5f0ec1df3918c0f25e6246caf6ce8190f0b931b9a76a23c244c,************0012,********************0012,********************0012,12101.04,12101.04,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000014,ACC-100013,ACC-700013,11365.57,PEN,2026-08-25T06:26:00-05:00,LIM001,ATM,2026-08-25T06:27:00-05:00,I,atm_LIM001,atm_LIM001.csv,15,90.92,40,MEDIUM,228b4adde8ff56eb8ede3ae1702fff336bf5a46b2a104cbc7a90ba616ba96406,************0013,********************0013,********************0013,11365.57,11365.57,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000015,ACC-100014,ACC-700014,15703.14,PEN,2026-08-25T06:28:00-05:00,LIM001,ATM,2026-08-25T06:29:00-05:00,I,atm_LIM001,atm_LIM001.csv,16,125.63,40,MEDIUM,a3196e083dfb549b61dbf964a627e4bf546a69ecb196bd2b2f85d912069e43ac,************0014,********************0014,********************0014,15703.14,15703.14,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000016,ACC-100015,ACC-700015,6314.86,PEN,2026-08-25T06:30:00-05:00,LIM001,ATM,2026-08-25T06:31:00-05:00,I,atm_LIM001,atm_LIM001.csv,17,50.52,0,LOW,3c0b5bb8579de144fb057b03e81a350013451fab0a58e4ca105fb822a2d7e97c,************0015,********************0015,********************0015,6314.86,6314.86,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000017,ACC-100016,ACC-700016,16388.79,PEN,2026-08-25T06:32:00-05:00,LIM001,ATM,2026-08-25T06:33:00-05:00,I,atm_LIM001,atm_LIM001.csv,18,131.11,40,MEDIUM,c3dbe3e83fdb6ed91de7fe8e00fb2b0ce7b8a9a7b4bbeb7483de7c0fe5c8a9b7,************0016,********************0016,********************0016,16388.79,16388.79,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000018,ACC-100017,ACC-700017,19233.73,PEN,2026-08-25T06:34:00-05:00,LIM001,ATM,2026-08-25T06:35:00-05:00,I,atm_LIM001,atm_LIM001.csv,19,153.87,40,MEDIUM,71b243f9e656cbb1cca9e94c1330e0508c641a097959025b362705b95914a76a,************0017,********************0017,********************0017,19233.73,19233.73,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000019,ACC-100018,ACC-700018,19403.24,PEN,2026-08-25T06:36:00-05:00,LIM001,ATM,2026-08-25T06:37:00-05:00,I,atm_LIM001,atm_LIM001.csv,20,155.23,40,MEDIUM,92f734288de1ff4cff66ab61256c174b89c578362f0a10e786b2948368b59ad4,************0018,********************0018,********************0018,19403.24,19403.24,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000020,ACC-100019,ACC-700019,5264.49,PEN,2026-08-25T06:38:00-05:00,LIM001,ATM,2026-08-25T06:39:00-05:00,I,atm_LIM001,atm_LIM001.csv,21,42.12,0,LOW,6aa426750110dec46a3e1c098bdaa9c65e77d313b74dde93cdbbda4e11d472d0,************0019,********************0019,********************0019,5264.49,5264.49,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000021,ACC-100020,ACC-700020,8732.36,USD,2026-08-25T06:40:00-05:00,LIM001,ATM,2026-08-25T06:41:00-05:00,I,atm_LIM001,atm_LIM001.csv,22,69.86,15,LOW,0fe379e8c7652a08b754d561967e03b1d0b5418877e24c100ca412b76b95e45b,************0020,********************0020,********************0020,8732.36,8732.36,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000022,ACC-100021,ACC-700021,9016.08,PEN,2026-08-25T06:42:00-05:00,LIM001,ATM,2026-08-25T06:43:00-05:00,I,atm_LIM001,atm_LIM001.csv,23,72.13,0,LOW,8885ee92ff3bf8efd92fcd24b245dbb7f3074640a2df996581b2857012f60884,************0021,********************0021,********************0021,9016.08,9016.08,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000023,ACC-100022,ACC-700022,7729.35,PEN,2026-08-25T06:44:00-05:00,LIM001,ATM,2026-08-25T06:45:00-05:00,I,atm_LIM001,atm_LIM001.csv,24,61.83,0,LOW,ecb49c9a640d8a0463499c43f59f8e1fe3ae16509fb0816548ad0c7f66d15545,************0022,********************0022,********************0022,7729.35,7729.35,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000024,ACC-100023,ACC-700023,21286.93,PEN,2026-08-25T06:46:00-05:00,LIM001,ATM,2026-08-25T06:47:00-05:00,I,atm_LIM001,atm_LIM001.csv,25,170.3,60,HIGH,39ef59b071ef7dbe07f75d47b3006606e4f317be60d10e15a19bc7377759962e,************0023,********************0023,********************0023,21286.93,21286.93,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000025,ACC-100024,ACC-700024,12498.09,PEN,2026-08-25T06:48:00-05:00,LIM001,ATM,2026-08-25T06:49:00-05:00,I,atm_LIM001,atm_LIM001.csv,26,99.98,40,MEDIUM,ce9ad172e58dff540b471fba1934634adf46569735f29a11f7131a2ed385719b,************0024,********************0024,********************0024,12498.09,12498.09,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000026,ACC-100025,ACC-700025,22661.76,PEN,2026-08-25T06:50:00-05:00,LIM001,ATM,2026-08-25T06:51:00-05:00,I,atm_LIM001,atm_LIM001.csv,27,181.29,60,HIGH,239a3c8a3c5da467dea2e4186e00594ca9dd085fb649d80cad4ef33de3f59c4c,************0025,********************0025,********************0025,22661.76,22661.76,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000027,ACC-100026,ACC-700026,17514.28,PEN,2026-08-25T06:52:00-05:00,LIM001,ATM,2026-08-25T06:53:00-05:00,I,atm_LIM001,atm_LIM001.csv,28,140.11,40,MEDIUM,e1c237c72f8d89ad54421002b1da10f838b6ed17e652de38b2e4502528210a78,************0026,********************0026,********************0026,17514.28,17514.28,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000028,ACC-100027,ACC-700027,3606.56,PEN,2026-08-25T06:54:00-05:00,LIM001,ATM,2026-08-25T06:55:00-05:00,I,atm_LIM001,atm_LIM001.csv,29,28.85,0,LOW,c57fbe7e1767fb8acb7a85cdc7d5fdda9b879691add89c4f19d57befb3197465,************0027,********************0027,********************0027,3606.56,3606.56,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000029,ACC-100028,ACC-700028,18647.38,PEN,2026-08-25T06:56:00-05:00,LIM001,ATM,2026-08-25T06:57:00-05:00,I,atm_LIM001,atm_LIM001.csv,30,149.18,40,MEDIUM,35b9f99da537d7b0716e7a58eb562da0265c5e093b338e3b7466030bf28aa3c3,************0028,********************0028,********************0028,18647.38,18647.38,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000030,ACC-100029,ACC-700029,21795.0,PEN,2026-08-25T06:58:00-05:00,LIM001,ATM,2026-08-25T06:59:00-05:00,I,atm_LIM001,atm_LIM001.csv,31,174.36,60,HIGH,8e4d8567d73a5bd3a3d53c778b28def313408d1b223535748ad06cc72318bf22,************0029,********************0029,********************0029,21795.0,21795.0,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000031,ACC-100030,ACC-700030,12222.19,USD,2026-08-25T07:00:00-05:00,LIM001,ATM,2026-08-25T07:01:00-05:00,I,atm_LIM001,atm_LIM001.csv,32,97.78,55,MEDIUM,a63dcbf8c4dc4d6af5c462087c695f80af124808e589dc896fa9f2d1706b6998,************0030,********************0030,********************0030,12222.19,12222.19,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000032,ACC-100031,ACC-700031,12145.04,PEN,2026-08-25T07:02:00-05:00,LIM001,ATM,2026-08-25T07:03:00-05:00,I,atm_LIM001,atm_LIM001.csv,33,97.16,40,MEDIUM,4afa2b61af61702ff603e957198865bc536a9bdf095c1ee8b73a38c17088168e,************0031,********************0031,********************0031,12145.04,12145.04,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000033,ACC-100032,ACC-700032,3163.55,PEN,2026-08-25T07:04:00-05:00,LIM001,ATM,2026-08-25T07:05:00-05:00,I,atm_LIM001,atm_LIM001.csv,34,25.31,0,LOW,a3e7328fc575e550357075379031bf4ba03374b734ce10a91eeb6dfa314a968f,************0032,********************0032,********************0032,3163.55,3163.55,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000034,ACC-100033,ACC-700033,4916.88,PEN,2026-08-25T07:06:00-05:00,LIM001,ATM,2026-08-25T07:07:00-05:00,I,atm_LIM001,atm_LIM001.csv,35,39.34,0,LOW,1c9e0500dded223c0d8a7d712c5617af0fa6dba11c88222bd8dd3815966e2a19,************0033,********************0033,********************0033,4916.88,4916.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000035,ACC-100034,ACC-700034,16291.12,PEN,2026-08-25T07:08:00-05:00,LIM001,ATM,2026-08-25T07:09:00-05:00,I,atm_LIM001,atm_LIM001.csv,36,130.33,40,MEDIUM,cdd321a8e0f7923406ac71e708c7f802ff96937ff10e6ed0d0b3277a0a37b8a6,************0034,********************0034,********************0034,16291.12,16291.12,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000036,ACC-100035,ACC-700035,16870.54,PEN,2026-08-25T07:10:00-05:00,LIM001,ATM,2026-08-25T07:11:00-05:00,I,atm_LIM001,atm_LIM001.csv,37,134.96,40,MEDIUM,cf3798d54ad45ffe6fcfd6a416ded707fb0f6487acdc2c96f67735f92f274529,************0035,********************0035,********************0035,16870.54,16870.54,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000037,ACC-100036,ACC-700036,9123.8,PEN,2026-08-25T07:12:00-05:00,LIM001,ATM,2026-08-25T07:13:00-05:00,I,atm_LIM001,atm_LIM001.csv,38,72.99,0,LOW,19469b09aaa97d16e986821836d55395d03029f6e39a9b8237abbf6fe3b9ad68,************0036,********************0036,********************0036,9123.8,9123.8,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000038,ACC-100037,ACC-700037,5973.37,PEN,2026-08-25T07:14:00-05:00,LIM001,ATM,2026-08-25T07:15:00-05:00,I,atm_LIM001,atm_LIM001.csv,39,47.79,0,LOW,429d30053cbedf09de4220dfaeb77bb64a3a2d0d213f1aeda2836078f3f52f61,************0037,********************0037,********************0037,5973.37,5973.37,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000039,ACC-100038,ACC-700038,17738.88,PEN,2026-08-25T07:16:00-05:00,LIM001,ATM,2026-08-25T07:17:00-05:00,I,atm_LIM001,atm_LIM001.csv,40,141.91,40,MEDIUM,c96e369e5efce7510c83ecaa5c0a22d5f8c3ec9923f290b1a7ab655b49e774f7,************0038,********************0038,********************0038,17738.88,17738.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000040,ACC-100039,ACC-700039,24409.5,PEN,2026-08-25T07:18:00-05:00,LIM001,ATM,2026-08-25T07:19:00-05:00,I,atm_LIM001,atm_LIM001.csv,41,195.28,60,HIGH,3293ea50ec7acac55e36411d82d015314fbda161883c5da8143b7c4599043f4b,************0039,********************0039,********************0039,24409.5,24409.5,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000041,ACC-100040,ACC-700040,23274.57,USD,2026-08-25T07:20:00-05:00,LIM001,ATM,2026-08-25T07:21:00-05:00,I,atm_LIM001,atm_LIM001.csv,42,186.2,75,HIGH,f2e2c4e3c9a27682b3cb1b9f6f893efe507125da5783eed30033e0564a69b22c,************0040,********************0040,********************0040,23274.57,23274.57,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000042,ACC-100041,ACC-700041,6119.1,PEN,2026-08-25T07:22:00-05:00,LIM001,ATM,2026-08-25T07:23:00-05:00,I,atm_LIM001,atm_LIM001.csv,43,48.95,0,LOW,0fe2dc54cd7977c543b2709fe869e2d4b29a9693d4c97f2c12f5e4b4760017aa,************0041,********************0041,********************0041,6119.1,6119.1,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000043,ACC-100042,ACC-700042,441.11,PEN,2026-08-25T07:24:00-05:00,LIM001,ATM,2026-08-25T07:25:00-05:00,I,atm_LIM001,atm_LIM001.csv,44,3.53,0,LOW,906cc17afe72f912e240cf5ba921afb900ed3a19d118e879d6c9304552d9e8b6,************0042,********************0042,********************0042,441.11,441.11,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000044,ACC-100043,ACC-700043,5542.15,PEN,2026-08-25T07:26:00-05:00,LIM001,ATM,2026-08-25T07:27:00-05:00,I,atm_LIM001,atm_LIM001.csv,45,44.34,0,LOW,ab1589903edf1bd28019578b7c6aa0066014dfb4e9349beffe4737b0e013e1b2,************0043,********************0043,********************0043,5542.15,5542.15,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000045,ACC-100044,ACC-700044,10359.13,PEN,2026-08-25T07:28:00-05:00,LIM001,ATM,2026-08-25T07:29:00-05:00,I,atm_LIM001,atm_LIM001.csv,46,82.87,40,MEDIUM,0c7c9f88dfa35910bc052243fd056e7b230cdb4193124cc427e8df1c8eb6aaad,************0044,********************0044,********************0044,10359.13,10359.13,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000046,ACC-100045,ACC-700045,18662.88,PEN,2026-08-25T07:30:00-05:00,LIM001,ATM,2026-08-25T07:31:00-05:00,I,atm_LIM001,atm_LIM001.csv,47,149.3,40,MEDIUM,982cc007a4ee201f2d6b83f3db2d61a40c686d2ebe3d252d7a9eba66ad5437a3,************0045,********************0045,********************0045,18662.88,18662.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000047,ACC-100046,ACC-700046,24406.08,PEN,2026-08-25T07:32:00-05:00,LIM001,ATM,2026-08-25T07:33:00-05:00,I,atm_LIM001,atm_LIM001.csv,48,195.25,60,HIGH,c1a01507f61e44e6cc2a3b95fde1b47cef4a4a99f777e12e02949b86ce731559,************0046,********************0046,********************0046,24406.08,24406.08,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000048,ACC-100047,ACC-700047,7515.88,PEN,2026-08-25T07:34:00-05:00,LIM001,ATM,2026-08-25T07:35:00-05:00,I,atm_LIM001,atm_LIM001.csv,49,60.13,0,LOW,936bea56f875acaf7d08b2a0b4fb59acd17d1b1ff5658219a43fcf7d8289f1d1,************0047,********************0047,********************0047,7515.88,7515.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000049,ACC-100048,ACC-700048,5574.17,PEN,2026-08-25T07:36:00-05:00,LIM001,ATM,2026-08-25T07:37:00-05:00,I,atm_LIM001,atm_LIM001.csv,50,44.59,0,LOW,4dce6821dffc3e6a1d5876d84561e74d9d2dfefd1575603c13a76bc810ad7fa4,************0048,********************0048,********************0048,5574.17,5574.17,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
